,Name,Metaphor,Link
2602,Lytus Technologies Holdings PTV. Ltd.,LYT,https://www.tradingview.com/symbols/NASDAQ-LYT/
2603,LSI Industries Inc.,LYTS,https://www.tradingview.com/symbols/NASDAQ-LYTS/
2604,"Live Nation Entertainment, Inc.",LYV,https://www.tradingview.com/symbols/NYSE-LYV/
2605,"LegalZoom.com, Inc.",LZ,https://www.tradingview.com/symbols/NASDAQ-LZ/
2606,La-Z-Boy Incorporated,LZB,https://www.tradingview.com/symbols/NYSE-LZB/
2607,Lifezone Metals Limited,LZM,https://www.tradingview.com/symbols/NYSE-LZM/
2608,Macy's Inc,M,https://www.tradingview.com/symbols/NYSE-M/
2609,Mastercard Incorporated,MA,https://www.tradingview.com/symbols/NYSE-MA/
2610,Moringa Acquisition Corp,MACA,https://www.tradingview.com/symbols/NASDAQ-MACA/
2611,"Merrimack Pharmaceuticals, Inc.",MACK,https://www.tradingview.com/symbols/NASDAQ-MACK/
2612,"MAIA Biotechnology, Inc.",MAIA,https://www.tradingview.com/symbols/AMEX-MAIA/
2613,Main Street Capital Corporation,MAIN,https://www.tradingview.com/symbols/NYSE-MAIN/
2614,"Mama's Creations, Inc.",MAMA,https://www.tradingview.com/symbols/NASDAQ-MAMA/
2615,Massimo Group,MAMO,https://www.tradingview.com/symbols/NASDAQ-MAMO/
2616,ManpowerGroup,MAN,https://www.tradingview.com/symbols/NYSE-MAN/
2617,"Manhattan Associates, Inc.",MANH,https://www.tradingview.com/symbols/NASDAQ-MANH/
2618,Manchester,MANU,https://www.tradingview.com/symbols/NYSE-MANU/
2619,"WM Technology, Inc.",MAPS,https://www.tradingview.com/symbols/NASDAQ-MAPS/
2620,Maquia Capital Acquisition Corporation,MAQC,https://www.tradingview.com/symbols/NASDAQ-MAQC/
2621,Marriott International,MAR,https://www.tradingview.com/symbols/NASDAQ-MAR/
2622,"Marathon Digital Holdings, Inc.",MARA,https://www.tradingview.com/symbols/NASDAQ-MARA/
2623,Marine Petroleum Trust,MARPS,https://www.tradingview.com/symbols/NASDAQ-MARPS/
2624,Mars Acquisition Corp.,MARX,https://www.tradingview.com/symbols/NASDAQ-MARX/
2625,Masco Corporation,MAS,https://www.tradingview.com/symbols/NYSE-MAS/
2626,Masimo Corporation,MASI,https://www.tradingview.com/symbols/NASDAQ-MASI/
2627,908 Devices Inc.,MASS,https://www.tradingview.com/symbols/NASDAQ-MASS/
2628,"Mattel, Inc.",MAT,https://www.tradingview.com/symbols/NASDAQ-MAT/
2629,Metalpha Technology Holding Limited,MATH,https://www.tradingview.com/symbols/NASDAQ-MATH/
2630,"Mativ Holdings, Inc.",MATV,https://www.tradingview.com/symbols/NYSE-MATV/
2631,Matthews International Corporation,MATW,https://www.tradingview.com/symbols/NASDAQ-MATW/
2632,"Matson, Inc.",MATX,https://www.tradingview.com/symbols/NYSE-MATX/
2633,"MediaAlpha, Inc.",MAX,https://www.tradingview.com/symbols/NYSE-MAX/
2634,"Maxeon Solar Technologies, Ltd.",MAXN,https://www.tradingview.com/symbols/NASDAQ-MAXN/
2635,"J. W. Mays, Inc.",MAYS,https://www.tradingview.com/symbols/NASDAQ-MAYS/
2636,"MasterBrand, Inc.",MBC,https://www.tradingview.com/symbols/NYSE-MBC/
2637,Middlefield Banc Corp.,MBCN,https://www.tradingview.com/symbols/NASDAQ-MBCN/
2638,MBIA Inc.,MBI,https://www.tradingview.com/symbols/NYSE-MBI/
2639,Merchants Bancorp,MBIN,https://www.tradingview.com/symbols/NASDAQ-MBIN/
2640,"Mustang Bio, Inc.",MBIO,https://www.tradingview.com/symbols/NASDAQ-MBIO/
2641,Mobileye Global Inc.,MBLY,https://www.tradingview.com/symbols/NASDAQ-MBLY/
2642,Microbot Medical Inc.,MBOT,https://www.tradingview.com/symbols/NASDAQ-MBOT/
2643,"Moleculin Biotech, Inc.",MBRX,https://www.tradingview.com/symbols/NASDAQ-MBRX/
2644,"Malibu Boats, Inc.",MBUU,https://www.tradingview.com/symbols/NASDAQ-MBUU/
2645,Mercantile Bank Corporation,MBWM,https://www.tradingview.com/symbols/NASDAQ-MBWM/
2646,Moelis & Company,MC,https://www.tradingview.com/symbols/NYSE-MC/
2647,Mountain & Co. I Acquisition Corp.,MCAA,https://www.tradingview.com/symbols/NASDAQ-MCAA/
2648,Monterey Capital Acquisition Corporation,MCAC,https://www.tradingview.com/symbols/NASDAQ-MCAC/
2649,Metropolitan Bank Holding Corp.,MCB,https://www.tradingview.com/symbols/NYSE-MCB/
2650,Macatawa Bank Corporation,MCBC,https://www.tradingview.com/symbols/NASDAQ-MCBC/
2651,"MetroCity Bankshares, Inc.",MCBS,https://www.tradingview.com/symbols/NASDAQ-MCBS/
2652,McDonald's Corporation,MCD,https://www.tradingview.com/symbols/NYSE-MCD/
2653,"MasterCraft Boat Holdings, Inc.",MCFT,https://www.tradingview.com/symbols/NASDAQ-MCFT/
2654,Microchip Technology Incorporated,MCHP,https://www.tradingview.com/symbols/NASDAQ-MCHP/
2655,"Marchex, Inc.",MCHX,https://www.tradingview.com/symbols/NASDAQ-MCHX/
2656,McKesson Corporation,MCK,https://www.tradingview.com/symbols/NYSE-MCK/
2657,Moody's Corporation,MCO,https://www.tradingview.com/symbols/NYSE-MCO/
2658,"Seres Therapeutics, Inc.",MCRB,https://www.tradingview.com/symbols/NASDAQ-MCRB/
2659,"Monarch Casino & Resort, Inc.",MCRI,https://www.tradingview.com/symbols/NASDAQ-MCRI/
2660,Marcus Corporation (The),MCS,https://www.tradingview.com/symbols/NYSE-MCS/
2661,"Mill City Ventures III, Ltd.",MCVT,https://www.tradingview.com/symbols/NASDAQ-MCVT/
2662,"Mister Car Wash, Inc.",MCW,https://www.tradingview.com/symbols/NYSE-MCW/
2663,Mercury General Corporation,MCY,https://www.tradingview.com/symbols/NYSE-MCY/
2664,"Pediatrix Medical Group, Inc.",MD,https://www.tradingview.com/symbols/NYSE-MD/
2665,"Spectral AI, Inc.",MDAI,https://www.tradingview.com/symbols/NASDAQ-MDAI/
2666,"MongoDB, Inc.",MDB,https://www.tradingview.com/symbols/NASDAQ-MDB/
2667,"MDB Capital Holdings, LLC",MDBH,https://www.tradingview.com/symbols/NASDAQ-MDBH/
2668,"M.D.C. Holdings, Inc.",MDC,https://www.tradingview.com/symbols/NYSE-MDC/
2669,"Madrigal Pharmaceuticals, Inc.",MDGL,https://www.tradingview.com/symbols/NASDAQ-MDGL/
2670,Mediaco Holding Inc.,MDIA,https://www.tradingview.com/symbols/NASDAQ-MDIA/
2671,MDJM LTD,MDJH,https://www.tradingview.com/symbols/NASDAQ-MDJH/
2672,"Mondelez International, Inc.",MDLZ,https://www.tradingview.com/symbols/NASDAQ-MDLZ/
2673,Medtronic plc.,MDT,https://www.tradingview.com/symbols/NYSE-MDT/
2674,"MDU Resources Group, Inc.",MDU,https://www.tradingview.com/symbols/NYSE-MDU/
2675,MediWound Ltd.,MDWD,https://www.tradingview.com/symbols/NASDAQ-MDWD/
2676,"MiMedx Group, Inc",MDXG,https://www.tradingview.com/symbols/NASDAQ-MDXG/
2677,MDxHealth SA,MDXH,https://www.tradingview.com/symbols/NASDAQ-MDXH/
2678,23andMe Holding Co.,ME,https://www.tradingview.com/symbols/NASDAQ-ME/
2679,"Mayville Engineering Company, Inc.",MEC,https://www.tradingview.com/symbols/NYSE-MEC/
2680,MEDIFAST INC,MED,https://www.tradingview.com/symbols/NYSE-MED/
2681,"Medpace Holdings, Inc.",MEDP,https://www.tradingview.com/symbols/NASDAQ-MEDP/
2682,"TRxADE HEALTH, Inc.",MEDS,https://www.tradingview.com/symbols/NASDAQ-MEDS/
2683,"Montrose Environmental Group, Inc.",MEG,https://www.tradingview.com/symbols/NYSE-MEG/
2684,Magic Empire Global Limited,MEGL,https://www.tradingview.com/symbols/NASDAQ-MEGL/
2685,"Methode Electronics, Inc.",MEI,https://www.tradingview.com/symbols/NYSE-MEI/
2686,"MEI Pharma, Inc.",MEIP,https://www.tradingview.com/symbols/NASDAQ-MEIP/
2687,"MercadoLibre, Inc.",MELI,https://www.tradingview.com/symbols/NASDAQ-MELI/
2688,Mercer International Inc.,MERC,https://www.tradingview.com/symbols/NASDAQ-MERC/
2689,"Mesa Air Group, Inc.",MESA,https://www.tradingview.com/symbols/NASDAQ-MESA/
2690,"MetLife, Inc.",MET,https://www.tradingview.com/symbols/NYSE-MET/
2691,"Meta Platforms, Inc.",META,https://www.tradingview.com/symbols/NASDAQ-META/
2692,"Ramaco Resources, Inc.",METC,https://www.tradingview.com/symbols/NASDAQ-METC/
2693,Mercurity Fintech Holding Inc. - American,MFH,https://www.tradingview.com/symbols/NASDAQ-MFH/
2694,MidCap Financial Investment Corporation,MFIC,https://www.tradingview.com/symbols/NASDAQ-MFIC/
2695,Medallion Financial Corp.,MFIN,https://www.tradingview.com/symbols/NASDAQ-MFIN/
2696,Mistras Group Inc,MG,https://www.tradingview.com/symbols/NYSE-MG/
2697,Mobile Global Esports Inc.,MGAM,https://www.tradingview.com/symbols/NASDAQ-MGAM/
2698,MGE Energy Inc.,MGEE,https://www.tradingview.com/symbols/NASDAQ-MGEE/
2699,Millennium Group International Holdings Limited,MGIH,https://www.tradingview.com/symbols/NASDAQ-MGIH/
2700,"The Marygold Companies, Inc.",MGLD,https://www.tradingview.com/symbols/AMEX-MGLD/
2701,MGM Resorts International,MGM,https://www.tradingview.com/symbols/NYSE-MGM/
2702,"Magnite, Inc.",MGNI,https://www.tradingview.com/symbols/NASDAQ-MGNI/
2703,"MacroGenics, Inc.",MGNX,https://www.tradingview.com/symbols/NASDAQ-MGNX/
2704,MGO Global Inc.,MGOL,https://www.tradingview.com/symbols/NASDAQ-MGOL/
2705,"MGP Ingredients, Inc.",MGPI,https://www.tradingview.com/symbols/NASDAQ-MGPI/
2706,McGrath RentCorp,MGRC,https://www.tradingview.com/symbols/NASDAQ-MGRC/
2707,Monogram Orthopaedics Inc.,MGRM,https://www.tradingview.com/symbols/NASDAQ-MGRM/
2708,"Mangoceuticals, Inc.",MGRX,https://www.tradingview.com/symbols/NASDAQ-MGRX/
2709,MeiraGTx Holdings plc,MGTX,https://www.tradingview.com/symbols/NASDAQ-MGTX/
2710,"Metagenomi, Inc.",MGX,https://www.tradingview.com/symbols/NASDAQ-MGX/
2711,Magnolia Oil & Gas Corporation,MGY,https://www.tradingview.com/symbols/NYSE-MGY/
2712,"Magyar Bancorp, Inc.",MGYR,https://www.tradingview.com/symbols/NASDAQ-MGYR/
2713,"Mastech Digital, Inc",MHH,https://www.tradingview.com/symbols/AMEX-MHH/
2714,"Mohawk Industries, Inc.",MHK,https://www.tradingview.com/symbols/NYSE-MHK/
2715,"Maiden Holdings, Ltd.",MHLD,https://www.tradingview.com/symbols/NASDAQ-MHLD/
2716,"M/I Homes, Inc.",MHO,https://www.tradingview.com/symbols/NYSE-MHO/
2717,"Meihua International Medical Technologies Co., Ltd.",MHUA,https://www.tradingview.com/symbols/NASDAQ-MHUA/
2718,NFT Limited,MI,https://www.tradingview.com/symbols/AMEX-MI/
2719,"The Singing Machine Company, Inc.",MICS,https://www.tradingview.com/symbols/NASDAQ-MICS/
2720,The Middleby Corporation,MIDD,https://www.tradingview.com/symbols/NASDAQ-MIDD/
2721,Mawson Infrastructure Group Inc.,MIGI,https://www.tradingview.com/symbols/NASDAQ-MIGI/
2722,"MIND Technology, Inc.",MIND,https://www.tradingview.com/symbols/NASDAQ-MIND/
2723,"Minim, Inc.",MINM,https://www.tradingview.com/symbols/NASDAQ-MINM/
2724,"Mirion Technologies, Inc.",MIR,https://www.tradingview.com/symbols/NYSE-MIR/
2725,"MIRA Pharmaceuticals, Inc.",MIRA,https://www.tradingview.com/symbols/NASDAQ-MIRA/
2726,"Mirum Pharmaceuticals, Inc.",MIRM,https://www.tradingview.com/symbols/NASDAQ-MIRM/
2727,Milestone Pharmaceuticals Inc.,MIST,https://www.tradingview.com/symbols/NASDAQ-MIST/
2728,Coliseum Acquisition Corp.,MITA,https://www.tradingview.com/symbols/NASDAQ-MITA/
2729,"Mitek Systems, Inc.",MITK,https://www.tradingview.com/symbols/NASDAQ-MITK/
2730,"Moving iMage Technologies, Inc.",MITQ,https://www.tradingview.com/symbols/AMEX-MITQ/
2731,"McCormick & Company, Incorporated",MKC,https://www.tradingview.com/symbols/NYSE-MKC/
2732,Markforged Holding Corporation,MKFG,https://www.tradingview.com/symbols/NYSE-MKFG/
2733,Markel Group Inc.,MKL,https://www.tradingview.com/symbols/NYSE-MKL/
2734,"MKS Instruments, Inc.",MKSI,https://www.tradingview.com/symbols/NASDAQ-MKSI/
2735,"MarketWise, Inc.",MKTW,https://www.tradingview.com/symbols/NASDAQ-MKTW/
2736,"MarketAxess Holdings, Inc.",MKTX,https://www.tradingview.com/symbols/NASDAQ-MKTX/
2737,MoneyLion Inc.,ML,https://www.tradingview.com/symbols/NYSE-ML/
2738,"Mesa Laboratories, Inc.",MLAB,https://www.tradingview.com/symbols/NASDAQ-MLAB/
2739,Moolec Science SA,MLEC,https://www.tradingview.com/symbols/NASDAQ-MLEC/
2740,"MicroAlgo, Inc.",MLGO,https://www.tradingview.com/symbols/NASDAQ-MLGO/
2741,"Mueller Industries, Inc.",MLI,https://www.tradingview.com/symbols/NYSE-MLI/
2742,"MillerKnoll, Inc.",MLKN,https://www.tradingview.com/symbols/NASDAQ-MLKN/
2743,"Martin Marietta Materials, Inc.",MLM,https://www.tradingview.com/symbols/NYSE-MLM/
2744,"MeridianLink, Inc.",MLNK,https://www.tradingview.com/symbols/NYSE-MLNK/
2745,"Maui Land & Pineapple Company, Inc.",MLP,https://www.tradingview.com/symbols/NYSE-MLP/
2746,"Miller Industries, Inc.",MLR,https://www.tradingview.com/symbols/NYSE-MLR/
2747,"Milestone Scientific, Inc.",MLSS,https://www.tradingview.com/symbols/AMEX-MLSS/
2748,MoonLake Immunotherapeutics,MLTX,https://www.tradingview.com/symbols/NASDAQ-MLTX/
2749,"Mineralys Therapeutics, Inc.",MLYS,https://www.tradingview.com/symbols/NASDAQ-MLYS/
2750,Alta Global Group Limited,MMA,https://www.tradingview.com/symbols/AMEX-MMA/
2751,Meta Materials Inc.,MMAT,https://www.tradingview.com/symbols/NASDAQ-MMAT/
2752,"Marsh & McLennan Companies, Inc.",MMC,https://www.tradingview.com/symbols/NYSE-MMC/
2753,"Marcus & Millichap, Inc.",MMI,https://www.tradingview.com/symbols/NYSE-MMI/
2754,Martin Midstream Partners L.P.,MMLP,https://www.tradingview.com/symbols/NASDAQ-MMLP/
2755,3M Company,MMM,https://www.tradingview.com/symbols/NYSE-MMM/
2756,"Maximus, Inc.",MMS,https://www.tradingview.com/symbols/NYSE-MMS/
2757,"Merit Medical Systems, Inc.",MMSI,https://www.tradingview.com/symbols/NASDAQ-MMSI/
2758,MultiMetaVerse Holdings Limited,MMV,https://www.tradingview.com/symbols/NASDAQ-MMV/
2759,MakeMyTrip Limited,MMYT,https://www.tradingview.com/symbols/NASDAQ-MMYT/
2760,MIND C.T.I. Ltd.,MNDO,https://www.tradingview.com/symbols/NASDAQ-MNDO/
2761,Mobile-health Network Solutions,MNDR,https://www.tradingview.com/symbols/NASDAQ-MNDR/
2762,monday.com Ltd.,MNDY,https://www.tradingview.com/symbols/NASDAQ-MNDY/
2763,MannKind Corporation,MNKD,https://www.tradingview.com/symbols/NASDAQ-MNKD/
2764,Mind Medicine (MindMed) Inc.,MNMD,https://www.tradingview.com/symbols/NASDAQ-MNMD/
2765,"MediciNova, Inc.",MNOV,https://www.tradingview.com/symbols/NASDAQ-MNOV/
2766,Monopar Therapeutics Inc.,MNPR,https://www.tradingview.com/symbols/NASDAQ-MNPR/
2767,Mach Natural Resources LP,MNR,https://www.tradingview.com/symbols/NYSE-MNR/
2768,"Monro, Inc.",MNRO,https://www.tradingview.com/symbols/NASDAQ-MNRO/
2769,"MainStreet Bancshares, Inc.",MNSB,https://www.tradingview.com/symbols/NASDAQ-MNSB/
2770,Monster Beverage Corporation,MNST,https://www.tradingview.com/symbols/NASDAQ-MNST/
2771,"Montauk Renewables, Inc.",MNTK,https://www.tradingview.com/symbols/NASDAQ-MNTK/
2772,Everest Consolidator Acquisition Corporation,MNTN,https://www.tradingview.com/symbols/NYSE-MNTN/
2773,Momentus Inc.,MNTS,https://www.tradingview.com/symbols/NASDAQ-MNTS/
2774,"Manitex International, Inc.",MNTX,https://www.tradingview.com/symbols/NASDAQ-MNTX/
2775,MoneyHero Limited,MNY,https://www.tradingview.com/symbols/NASDAQ-MNY/
2776,"Altria Group, Inc.",MO,https://www.tradingview.com/symbols/NYSE-MO/
2777,"Mobix Labs, Inc.",MOBX,https://www.tradingview.com/symbols/NASDAQ-MOBX/
2778,Modine Manufacturing Company,MOD,https://www.tradingview.com/symbols/NYSE-MOD/
2779,"Modular Medical, Inc.",MODD,https://www.tradingview.com/symbols/NASDAQ-MODD/
2780,Topgolf Callaway Brands Corp.,MODG,https://www.tradingview.com/symbols/NYSE-MODG/
2781,"Model N, Inc.",MODN,https://www.tradingview.com/symbols/NYSE-MODN/
2782,ModivCare Inc.,MODV,https://www.tradingview.com/symbols/NASDAQ-MODV/
2783,"MidWestOne Financial Group, Inc.",MOFG,https://www.tradingview.com/symbols/NASDAQ-MOFG/
2784,Moog Inc.,MOG.A,https://www.tradingview.com/symbols/NYSE-MOG.A/
2785,Molina Healthcare Inc,MOH,https://www.tradingview.com/symbols/NYSE-MOH/
2786,"Mondee Holdings, Inc.",MOND,https://www.tradingview.com/symbols/NASDAQ-MOND/
2787,"Morphic Holding, Inc.",MORF,https://www.tradingview.com/symbols/NASDAQ-MORF/
2788,"Morningstar, Inc.",MORN,https://www.tradingview.com/symbols/NASDAQ-MORN/
2789,Mosaic Company (The),MOS,https://www.tradingview.com/symbols/NYSE-MOS/
2790,Movado Group Inc.,MOV,https://www.tradingview.com/symbols/NYSE-MOV/
2791,Movano Inc.,MOVE,https://www.tradingview.com/symbols/NASDAQ-MOVE/
2792,MP Materials Corp.,MP,https://www.tradingview.com/symbols/NYSE-MP/
2793,"Motorcar Parts of America, Inc.",MPAA,https://www.tradingview.com/symbols/NASDAQ-MPAA/
2794,Mid Penn Bancorp,MPB,https://www.tradingview.com/symbols/NASDAQ-MPB/
2795,Marathon Petroleum Corporation,MPC,https://www.tradingview.com/symbols/NYSE-MPC/
2796,MultiPlan Corporation,MPLN,https://www.tradingview.com/symbols/NYSE-MPLN/
2797,MPLX LP,MPLX,https://www.tradingview.com/symbols/NYSE-MPLX/
2798,"M-tron Industries, Inc.",MPTI,https://www.tradingview.com/symbols/AMEX-MPTI/
2799,Mega Matrix Corp.,MPU,https://www.tradingview.com/symbols/AMEX-MPU/
2800,"Monolithic Power Systems, Inc.",MPWR,https://www.tradingview.com/symbols/NASDAQ-MPWR/
2801,Marine Products Corporation,MPX,https://www.tradingview.com/symbols/NYSE-MPX/
2802,"Marqeta, Inc.",MQ,https://www.tradingview.com/symbols/NASDAQ-MQ/
2803,"Marpai, Inc.",MRAI,https://www.tradingview.com/symbols/NASDAQ-MRAI/
2804,"Everspin Technologies, Inc.",MRAM,https://www.tradingview.com/symbols/NASDAQ-MRAM/
2805,Meridian Corporation,MRBK,https://www.tradingview.com/symbols/NASDAQ-MRBK/
2806,MRC Global Inc.,MRC,https://www.tradingview.com/symbols/NYSE-MRC/
2807,Monroe Capital Corporation,MRCC,https://www.tradingview.com/symbols/NASDAQ-MRCC/
2808,Mercury Systems Inc,MRCY,https://www.tradingview.com/symbols/NASDAQ-MRCY/
2809,MariaDB plc,MRDB,https://www.tradingview.com/symbols/NYSE-MRDB/
2810,Marin Software Incorporated,MRIN,https://www.tradingview.com/symbols/NASDAQ-MRIN/
2811,"Merck & Company, Inc.",MRK,https://www.tradingview.com/symbols/NYSE-MRK/
2812,"Marker Therapeutics, Inc.",MRKR,https://www.tradingview.com/symbols/NASDAQ-MRKR/
2813,"Moderna, Inc.",MRNA,https://www.tradingview.com/symbols/NASDAQ-MRNA/
2814,Murano Global Investments PLC,MRNO,https://www.tradingview.com/symbols/NASDAQ-MRNO/
2815,"Marinus Pharmaceuticals, Inc.",MRNS,https://www.tradingview.com/symbols/NASDAQ-MRNS/
2816,Marathon Oil Corporation,MRO,https://www.tradingview.com/symbols/NYSE-MRO/
2817,"Mersana Therapeutics, Inc.",MRSN,https://www.tradingview.com/symbols/NASDAQ-MRSN/
2818,"Marti Technologies, Inc.",MRT,https://www.tradingview.com/symbols/AMEX-MRT/
2819,"Marten Transport, Ltd.",MRTN,https://www.tradingview.com/symbols/NASDAQ-MRTN/
2820,Merus N.V.,MRUS,https://www.tradingview.com/symbols/NASDAQ-MRUS/
2821,"Maravai LifeSciences Holdings, Inc.",MRVI,https://www.tradingview.com/symbols/NASDAQ-MRVI/
2822,"Marvell Technology, Inc.",MRVL,https://www.tradingview.com/symbols/NASDAQ-MRVL/
2823,Morgan Stanley,MS,https://www.tradingview.com/symbols/NYSE-MS/
2824,MSA Safety Incorporated,MSA,https://www.tradingview.com/symbols/NYSE-MSA/
2825,"MultiSensor AI Holdings, Inc.",MSAI,https://www.tradingview.com/symbols/NASDAQ-MSAI/
2826,"Midland States Bancorp, Inc.",MSBI,https://www.tradingview.com/symbols/NASDAQ-MSBI/
2827,MSCI Inc.,MSCI,https://www.tradingview.com/symbols/NYSE-MSCI/
2828,Middlesex Water Company,MSEX,https://www.tradingview.com/symbols/NASDAQ-MSEX/
2829,Microsoft Corporation,MSFT,https://www.tradingview.com/symbols/NASDAQ-MSFT/
2830,Madison Square Garden Entertainment Corp.,MSGE,https://www.tradingview.com/symbols/NYSE-MSGE/
2831,Motorsport Games Inc.,MSGM,https://www.tradingview.com/symbols/NASDAQ-MSGM/
2832,Madison Square Garden Sports Corp.,MSGS,https://www.tradingview.com/symbols/NYSE-MSGS/
2833,"Motorola Solutions, Inc.",MSI,https://www.tradingview.com/symbols/NYSE-MSI/
2834,"MSC Industrial Direct Company, Inc.",MSM,https://www.tradingview.com/symbols/NYSE-MSM/
2835,Emerson Radio Corporation,MSN,https://www.tradingview.com/symbols/AMEX-MSN/
2836,Maison Solutions Inc.,MSS,https://www.tradingview.com/symbols/NASDAQ-MSS/
2837,Metal Sky Star Acquisition Corporation,MSSA,https://www.tradingview.com/symbols/NASDAQ-MSSA/
2838,MicroStrategy Incorporated,MSTR,https://www.tradingview.com/symbols/NASDAQ-MSTR/
2839,Metals Acquisition Limited,MTAL,https://www.tradingview.com/symbols/NYSE-MTAL/
2840,M&T Bank Corporation,MTB,https://www.tradingview.com/symbols/NYSE-MTB/
2841,"MMTec, Inc.",MTC,https://www.tradingview.com/symbols/NASDAQ-MTC/
2842,"Match Group, Inc.",MTCH,https://www.tradingview.com/symbols/NASDAQ-MTCH/
2843,"Mettler-Toledo International, Inc.",MTD,https://www.tradingview.com/symbols/NYSE-MTD/
2844,Matador Resources Company,MTDR,https://www.tradingview.com/symbols/NYSE-MTDR/
2845,Maris-Tech Ltd.,MTEK,https://www.tradingview.com/symbols/NASDAQ-MTEK/
2846,"Molecular Templates, Inc.",MTEM,https://www.tradingview.com/symbols/NASDAQ-MTEM/
2847,"Mannatech, Incorporated",MTEX,https://www.tradingview.com/symbols/NASDAQ-MTEX/
2848,MGIC Investment Corporation,MTG,https://www.tradingview.com/symbols/NYSE-MTG/
2849,Meritage Homes Corporation,MTH,https://www.tradingview.com/symbols/NYSE-MTH/
2850,"Vail Resorts, Inc.",MTN,https://www.tradingview.com/symbols/NYSE-MTN/
2851,"Matinas Biopharma Holdings, Inc.",MTNB,https://www.tradingview.com/symbols/AMEX-MTNB/
2852,Materion Corporation,MTRN,https://www.tradingview.com/symbols/NYSE-MTRN/
2853,Matrix Service Company,MTRX,https://www.tradingview.com/symbols/NASDAQ-MTRX/
2854,"MACOM Technology Solutions Holdings, Inc.",MTSI,https://www.tradingview.com/symbols/NASDAQ-MTSI/
2855,"Matterport, Inc.",MTTR,https://www.tradingview.com/symbols/NASDAQ-MTTR/
2856,Metallus Inc.,MTUS,https://www.tradingview.com/symbols/NYSE-MTUS/
2857,"Manitowoc Company, Inc. (The)",MTW,https://www.tradingview.com/symbols/NYSE-MTW/
2858,Minerals Technologies Inc.,MTX,https://www.tradingview.com/symbols/NYSE-MTX/
2859,"MasTec, Inc.",MTZ,https://www.tradingview.com/symbols/NYSE-MTZ/
2860,"Micron Technology, Inc.",MU,https://www.tradingview.com/symbols/NASDAQ-MU/
2861,"Mullen Automotive, Inc.",MULN,https://www.tradingview.com/symbols/NASDAQ-MULN/
2862,Murphy Oil Corporation,MUR,https://www.tradingview.com/symbols/NYSE-MUR/
2863,Mural Oncology plc,MURA,https://www.tradingview.com/symbols/NASDAQ-MURA/
2864,Murphy USA Inc.,MUSA,https://www.tradingview.com/symbols/NYSE-MUSA/
2865,McEwen Mining Inc.,MUX,https://www.tradingview.com/symbols/NYSE-MUX/
2866,MVB Financial Corp.,MVBF,https://www.tradingview.com/symbols/NASDAQ-MVBF/
2867,"MicroVision, Inc.",MVIS,https://www.tradingview.com/symbols/NASDAQ-MVIS/
2868,"Microvast Holdings, Inc.",MVST,https://www.tradingview.com/symbols/NASDAQ-MVST/
2869,MUELLER WATER PRODUCTS,MWA,https://www.tradingview.com/symbols/NYSE-MWA/
2870,Multi Ways Holdings Limited,MWG,https://www.tradingview.com/symbols/AMEX-MWG/
2871,Magnachip Semiconductor Corporation,MX,https://www.tradingview.com/symbols/NYSE-MX/
2872,Mexco Energy Corporation,MXC,https://www.tradingview.com/symbols/AMEX-MXC/
2873,"MaxCyte, Inc.",MXCT,https://www.tradingview.com/symbols/NASDAQ-MXCT/
2874,"MaxLinear, Inc",MXL,https://www.tradingview.com/symbols/NASDAQ-MXL/
2875,"Myers Industries, Inc.",MYE,https://www.tradingview.com/symbols/NYSE-MYE/
2876,"First Western Financial, Inc.",MYFW,https://www.tradingview.com/symbols/NASDAQ-MYFW/
2877,"Myriad Genetics, Inc.",MYGN,https://www.tradingview.com/symbols/NASDAQ-MYGN/
2878,"MyMD Pharmaceuticals, Inc.",MYMD,https://www.tradingview.com/symbols/NASDAQ-MYMD/
2879,Mainz Biomed N.V.,MYNZ,https://www.tradingview.com/symbols/NASDAQ-MYNZ/
2880,Myomo Inc.,MYO,https://www.tradingview.com/symbols/AMEX-MYO/
2881,"PLAYSTUDIOS, Inc.",MYPS,https://www.tradingview.com/symbols/NASDAQ-MYPS/
2882,"MYR Group, Inc.",MYRG,https://www.tradingview.com/symbols/NASDAQ-MYRG/
2883,"My Size, Inc.",MYSZ,https://www.tradingview.com/symbols/NASDAQ-MYSZ/
2884,Nano Labs Ltd,NA,https://www.tradingview.com/symbols/NASDAQ-NA/
2885,"N-able, Inc.",NABL,https://www.tradingview.com/symbols/NYSE-NABL/
2886,"Natural Alternatives International, Inc.",NAII,https://www.tradingview.com/symbols/NASDAQ-NAII/
2887,NewAmsterdam Pharma Company N.V.,NAMS,https://www.tradingview.com/symbols/NASDAQ-NAMS/
2888,"NanoVibronix, Inc.",NAOV,https://www.tradingview.com/symbols/NASDAQ-NAOV/
2889,"The Duckhorn Portfolio, Inc.",NAPA,https://www.tradingview.com/symbols/NYSE-NAPA/
2890,"Inari Medical, Inc.",NARI,https://www.tradingview.com/symbols/NASDAQ-NARI/
2891,Nordic American Tankers Limited,NAT,https://www.tradingview.com/symbols/NYSE-NAT/
2892,"Nathan's Famous, Inc.",NATH,https://www.tradingview.com/symbols/NASDAQ-NATH/
2893,NCR Atleos Corporation,NATL,https://www.tradingview.com/symbols/NYSE-NATL/
2894,"Nature's Sunshine Products, Inc.",NATR,https://www.tradingview.com/symbols/NASDAQ-NATR/
2895,"Nautilus Biotechnology, Inc.",NAUT,https://www.tradingview.com/symbols/NASDAQ-NAUT/
